total_gold_earned_0, 43613
total_gold_spent_0, 39950
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 18
total_deaths_0, 30
total_damage_dealt_to_champions_0, 67709
total_damage_dealt_to_objectives_0, 45377
total_damage_taken_0, 87700
average_vision_score_0, 18
total_wards_placed_0, 42
average_creep_score_0, 96
average_champion_experience_0, 9956
dmg_carry_0, 14
obj_carry_0, 14
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Senna
total_gold_earned_1, 51266
total_gold_spent_1, 42550
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 29
total_deaths_1, 18
total_damage_dealt_to_champions_1, 67418
total_damage_dealt_to_objectives_1, 51342
total_damage_taken_1, 95057
average_vision_score_1, 25
total_wards_placed_1, 49
average_creep_score_1, 118
average_champion_experience_1, 11271
dmg_carry_1, 142
obj_carry_1, 142
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Rakan
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
