total_gold_earned_0, 31536
total_gold_spent_0, 26625
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 14
total_deaths_0, 6
total_damage_dealt_to_champions_0, 25192
total_damage_dealt_to_objectives_0, 33733
total_damage_taken_0, 34448
average_vision_score_0, 12
total_wards_placed_0, 29
average_creep_score_0, 75
average_champion_experience_0, 6509
dmg_carry_0, 126
obj_carry_0, 126
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Jayce
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 22943
total_gold_spent_1, 21300
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 6
total_deaths_1, 14
total_damage_dealt_to_champions_1, 16965
total_damage_dealt_to_objectives_1, 3614
total_damage_taken_1, 33813
average_vision_score_1, 9
total_wards_placed_1, 24
average_creep_score_1, 62
average_champion_experience_1, 5353
dmg_carry_1, 101
obj_carry_1, 101
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Xerath
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Rakan
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
