total_gold_earned_0, 72322
total_gold_spent_0, 64380
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 52
total_deaths_0, 46
total_damage_dealt_to_champions_0, 140933
total_damage_dealt_to_objectives_0, 59122
total_damage_taken_0, 171432
average_vision_score_0, 34
total_wards_placed_0, 65
average_creep_score_0, 125
average_champion_experience_0, 17110
dmg_carry_0, 30
obj_carry_0, 30
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Karthus
team_comp_0_champ_5, Amumu
total_gold_earned_1, 69240
total_gold_spent_1, 65683
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 46
total_deaths_1, 53
total_damage_dealt_to_champions_1, 135813
total_damage_dealt_to_objectives_1, 54009
total_damage_taken_1, 173245
average_vision_score_1, 31
total_wards_placed_1, 71
average_creep_score_1, 114
average_champion_experience_1, 16656
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Nautilus
gameLengthMin, 35
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
