total_gold_earned_0, 60773
total_gold_spent_0, 54435
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 38
total_deaths_0, 26
total_damage_dealt_to_champions_0, 89851
total_damage_dealt_to_objectives_0, 54018
total_damage_taken_0, 126761
average_vision_score_0, 23
total_wards_placed_0, 57
average_creep_score_0, 118
average_champion_experience_0, 13910
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Talon
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Anivia
total_gold_earned_1, 52630
total_gold_spent_1, 48225
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 26
total_deaths_1, 38
total_damage_dealt_to_champions_1, 90971
total_damage_dealt_to_objectives_1, 56948
total_damage_taken_1, 106572
average_vision_score_1, 20
total_wards_placed_1, 41
average_creep_score_1, 116
average_champion_experience_1, 12216
dmg_carry_1, 35
obj_carry_1, 35
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Seraphine
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Nautilus
gameLengthMin, 28
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
