total_gold_earned_0, 52729
total_gold_spent_0, 49438
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 32
total_damage_dealt_to_champions_0, 105637
total_damage_dealt_to_objectives_0, 38854
total_damage_taken_0, 132087
average_vision_score_0, 22
total_wards_placed_0, 53
average_creep_score_0, 94
average_champion_experience_0, 11753
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Jax
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Nami
total_gold_earned_1, 57926
total_gold_spent_1, 48573
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 26
total_damage_dealt_to_champions_1, 109037
total_damage_dealt_to_objectives_1, 52917
total_damage_taken_1, 134882
average_vision_score_1, 24
total_wards_placed_1, 52
average_creep_score_1, 103
average_champion_experience_1, 13270
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Aatrox
team_comp_1_champ_4, Senna
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
