total_gold_earned_0, 45253
total_gold_spent_0, 38970
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 29
total_deaths_0, 7
total_damage_dealt_to_champions_0, 56618
total_damage_dealt_to_objectives_0, 51207
total_damage_taken_0, 62606
average_vision_score_0, 16
total_wards_placed_0, 25
average_creep_score_0, 99
average_champion_experience_0, 9386
dmg_carry_0, 55
obj_carry_0, 55
team_comp_0_champ_1, Camille
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Lulu
total_gold_earned_1, 29604
total_gold_spent_1, 27475
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 6
total_deaths_1, 29
total_damage_dealt_to_champions_1, 30519
total_damage_dealt_to_objectives_1, 16916
total_damage_taken_1, 74028
average_vision_score_1, 10
total_wards_placed_1, 26
average_creep_score_1, 74
average_champion_experience_1, 7338
dmg_carry_1, 23
obj_carry_1, 23
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Talon
team_comp_1_champ_3, Cassiopeia
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Rakan
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
