total_gold_earned_0, 46853
total_gold_spent_0, 43975
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 21
total_deaths_0, 37
total_damage_dealt_to_champions_0, 85605
total_damage_dealt_to_objectives_0, 13130
total_damage_taken_0, 126274
average_vision_score_0, 20
total_wards_placed_0, 52
average_creep_score_0, 99
average_champion_experience_0, 11743
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Sona
total_gold_earned_1, 57383
total_gold_spent_1, 50433
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 37
total_deaths_1, 21
total_damage_dealt_to_champions_1, 97284
total_damage_dealt_to_objectives_1, 72681
total_damage_taken_1, 124377
average_vision_score_1, 24
total_wards_placed_1, 40
average_creep_score_1, 106
average_champion_experience_1, 13119
dmg_carry_1, 221
obj_carry_1, 221
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Pantheon
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Illaoi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
