total_gold_earned_0, 60421
total_gold_spent_0, 58833
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 43
total_damage_dealt_to_champions_0, 85791
total_damage_dealt_to_objectives_0, 24389
total_damage_taken_0, 145779
average_vision_score_0, 21
total_wards_placed_0, 50
average_creep_score_0, 144
average_champion_experience_0, 14972
dmg_carry_0, 523
obj_carry_0, 523
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Corki
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Ashe
total_gold_earned_1, 71404
total_gold_spent_1, 67538
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 4
total_kills_1, 43
total_deaths_1, 26
total_damage_dealt_to_champions_1, 119606
total_damage_dealt_to_objectives_1, 103331
total_damage_taken_1, 114641
average_vision_score_1, 29
total_wards_placed_1, 47
average_creep_score_1, 137
average_champion_experience_1, 16519
dmg_carry_1, 45
obj_carry_1, 45
team_comp_1_champ_1, Olaf
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
