total_gold_earned_0, 74411
total_gold_spent_0, 69685
total_baron_kills_0, 0
total_dragon_kills_0, 5
total_inhibitor_kils_0, 4
total_kills_0, 37
total_deaths_0, 48
total_damage_dealt_to_champions_0, 136751
total_damage_dealt_to_objectives_0, 94225
total_damage_taken_0, 247367
average_vision_score_0, 47
total_wards_placed_0, 76
average_creep_score_0, 139
average_champion_experience_0, 17625
dmg_carry_0, 420
obj_carry_0, 420
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Diana
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Swain
total_gold_earned_1, 79164
total_gold_spent_1, 69688
total_baron_kills_1, 2
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 48
total_deaths_1, 37
total_damage_dealt_to_champions_1, 201243
total_damage_dealt_to_objectives_1, 79461
total_damage_taken_1, 179096
average_vision_score_1, 42
total_wards_placed_1, 74
average_creep_score_1, 135
average_champion_experience_1, 19730
dmg_carry_1, 268
obj_carry_1, 268
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Azir
team_comp_1_champ_4, Seraphine
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
