total_gold_earned_0, 22678
total_gold_spent_0, 20380
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 7
total_deaths_0, 19
total_damage_dealt_to_champions_0, 26356
total_damage_dealt_to_objectives_0, 2613
total_damage_taken_0, 40716
average_vision_score_0, 7
total_wards_placed_0, 19
average_creep_score_0, 58
average_champion_experience_0, 5082
dmg_carry_0, 10
obj_carry_0, 10
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Thresh
total_gold_earned_1, 32629
total_gold_spent_1, 26785
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 7
total_damage_dealt_to_champions_1, 30309
total_damage_dealt_to_objectives_1, 29012
total_damage_taken_1, 38061
average_vision_score_1, 11
total_wards_placed_1, 25
average_creep_score_1, 65
average_champion_experience_1, 6840
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Chogath
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
