total_gold_earned_0, 74958
total_gold_spent_0, 60185
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 45
total_deaths_0, 35
total_damage_dealt_to_champions_0, 121209
total_damage_dealt_to_objectives_0, 89754
total_damage_taken_0, 158078
average_vision_score_0, 31
total_wards_placed_0, 61
average_creep_score_0, 137
average_champion_experience_0, 17351
dmg_carry_0, 27
obj_carry_0, 27
team_comp_0_champ_1, Singed
team_comp_0_champ_2, Sion
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 65231
total_gold_spent_1, 63620
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 34
total_deaths_1, 45
total_damage_dealt_to_champions_1, 129342
total_damage_dealt_to_objectives_1, 44345
total_damage_taken_1, 154034
average_vision_score_1, 35
total_wards_placed_1, 69
average_creep_score_1, 129
average_champion_experience_1, 14769
dmg_carry_1, 120
obj_carry_1, 120
team_comp_1_champ_1, Ryze
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zyra
gameLengthMin, 36
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
