total_gold_earned_0, 58093
total_gold_spent_0, 57145
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 38
total_deaths_0, 39
total_damage_dealt_to_champions_0, 117585
total_damage_dealt_to_objectives_0, 73856
total_damage_taken_0, 161749
average_vision_score_0, 33
total_wards_placed_0, 47
average_creep_score_0, 110
average_champion_experience_0, 12909
dmg_carry_0, 516
obj_carry_0, 516
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Graves
team_comp_0_champ_5, TwistedFate
total_gold_earned_1, 63261
total_gold_spent_1, 56575
total_baron_kills_1, 2
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 39
total_deaths_1, 38
total_damage_dealt_to_champions_1, 131361
total_damage_dealt_to_objectives_1, 50147
total_damage_taken_1, 153296
average_vision_score_1, 21
total_wards_placed_1, 51
average_creep_score_1, 114
average_champion_experience_1, 14359
dmg_carry_1, 8
obj_carry_1, 8
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Vladimir
team_comp_1_champ_3, Viego
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
