total_gold_earned_0, 50561
total_gold_spent_0, 44683
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 18
total_damage_dealt_to_champions_0, 69954
total_damage_dealt_to_objectives_0, 59716
total_damage_taken_0, 96447
average_vision_score_0, 27
total_wards_placed_0, 49
average_creep_score_0, 110
average_champion_experience_0, 11935
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Leona
total_gold_earned_1, 40559
total_gold_spent_1, 38725
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 30
total_damage_dealt_to_champions_1, 71256
total_damage_dealt_to_objectives_1, 22042
total_damage_taken_1, 84391
average_vision_score_1, 18
total_wards_placed_1, 46
average_creep_score_1, 95
average_champion_experience_1, 10229
dmg_carry_1, 238
obj_carry_1, 238
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Poppy
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Zyra
gameLengthMin, 25
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
