total_gold_earned_0, 59611
total_gold_spent_0, 53535
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 2
total_kills_0, 36
total_deaths_0, 33
total_damage_dealt_to_champions_0, 95701
total_damage_dealt_to_objectives_0, 48492
total_damage_taken_0, 103228
average_vision_score_0, 34
total_wards_placed_0, 71
average_creep_score_0, 108
average_champion_experience_0, 13568
dmg_carry_0, 99
obj_carry_0, 99
team_comp_0_champ_1, Singed
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Morgana
total_gold_earned_1, 54081
total_gold_spent_1, 51675
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 33
total_deaths_1, 36
total_damage_dealt_to_champions_1, 76416
total_damage_dealt_to_objectives_1, 39412
total_damage_taken_1, 122484
average_vision_score_1, 22
total_wards_placed_1, 53
average_creep_score_1, 108
average_champion_experience_1, 13058
dmg_carry_1, 238
obj_carry_1, 238
team_comp_1_champ_1, Riven
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Soraka
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Zed
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
