total_gold_earned_0, 57183
total_gold_spent_0, 53185
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 5
total_kills_0, 31
total_deaths_0, 15
total_damage_dealt_to_champions_0, 78492
total_damage_dealt_to_objectives_0, 70548
total_damage_taken_0, 76994
average_vision_score_0, 22
total_wards_placed_0, 48
average_creep_score_0, 106
average_champion_experience_0, 11749
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Taliyah
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 43235
total_gold_spent_1, 39025
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 31
total_damage_dealt_to_champions_1, 48214
total_damage_dealt_to_objectives_1, 17958
total_damage_taken_1, 105868
average_vision_score_1, 17
total_wards_placed_1, 47
average_creep_score_1, 114
average_champion_experience_1, 10485
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Kaisa
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
