total_gold_earned_0, 72021
total_gold_spent_0, 67835
total_baron_kills_0, 2
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 39
total_deaths_0, 49
total_damage_dealt_to_champions_0, 126601
total_damage_dealt_to_objectives_0, 71583
total_damage_taken_0, 150297
average_vision_score_0, 39
total_wards_placed_0, 69
average_creep_score_0, 123
average_champion_experience_0, 16798
dmg_carry_0, 236
obj_carry_0, 236
team_comp_0_champ_1, Lucian
team_comp_0_champ_2, JarvanIV
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 66810
total_gold_spent_1, 63600
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 49
total_deaths_1, 39
total_damage_dealt_to_champions_1, 122975
total_damage_dealt_to_objectives_1, 50071
total_damage_taken_1, 156230
average_vision_score_1, 32
total_wards_placed_1, 73
average_creep_score_1, 127
average_champion_experience_1, 15256
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Lillia
team_comp_1_champ_2, MonkeyKing
team_comp_1_champ_3, Qiyana
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
