total_gold_earned_0, 53823
total_gold_spent_0, 44900
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 37
total_deaths_0, 17
total_damage_dealt_to_champions_0, 64812
total_damage_dealt_to_objectives_0, 74395
total_damage_taken_0, 78812
average_vision_score_0, 22
total_wards_placed_0, 45
average_creep_score_0, 85
average_champion_experience_0, 12141
dmg_carry_0, 91
obj_carry_0, 91
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Elise
team_comp_0_champ_3, Talon
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Zyra
total_gold_earned_1, 38118
total_gold_spent_1, 34900
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 17
total_deaths_1, 37
total_damage_dealt_to_champions_1, 55287
total_damage_dealt_to_objectives_1, 25033
total_damage_taken_1, 79923
average_vision_score_1, 20
total_wards_placed_1, 39
average_creep_score_1, 70
average_champion_experience_1, 8954
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
