total_gold_earned_0, 59018
total_gold_spent_0, 56125
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 41
total_damage_dealt_to_champions_0, 124384
total_damage_dealt_to_objectives_0, 44737
total_damage_taken_0, 153278
average_vision_score_0, 29
total_wards_placed_0, 62
average_creep_score_0, 108
average_champion_experience_0, 13660
dmg_carry_0, 102
obj_carry_0, 102
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Senna
total_gold_earned_1, 62766
total_gold_spent_1, 57768
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 41
total_deaths_1, 30
total_damage_dealt_to_champions_1, 127681
total_damage_dealt_to_objectives_1, 76105
total_damage_taken_1, 153724
average_vision_score_1, 24
total_wards_placed_1, 49
average_creep_score_1, 103
average_champion_experience_1, 13402
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Kled
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
