total_gold_earned_0, 70158
total_gold_spent_0, 67850
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 23
total_deaths_0, 40
total_damage_dealt_to_champions_0, 105509
total_damage_dealt_to_objectives_0, 38360
total_damage_taken_0, 150108
average_vision_score_0, 38
total_wards_placed_0, 82
average_creep_score_0, 161
average_champion_experience_0, 16224
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Taliyah
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Lux
total_gold_earned_1, 74503
total_gold_spent_1, 68575
total_baron_kills_1, 2
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 40
total_deaths_1, 23
total_damage_dealt_to_champions_1, 122562
total_damage_dealt_to_objectives_1, 96499
total_damage_taken_1, 141862
average_vision_score_1, 37
total_wards_placed_1, 84
average_creep_score_1, 138
average_champion_experience_1, 18188
dmg_carry_1, 114
obj_carry_1, 114
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, RekSai
team_comp_1_champ_3, Neeko
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
