total_gold_earned_0, 71080
total_gold_spent_0, 63160
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 53
total_deaths_0, 27
total_damage_dealt_to_champions_0, 131333
total_damage_dealt_to_objectives_0, 66940
total_damage_taken_0, 157284
average_vision_score_0, 27
total_wards_placed_0, 50
average_creep_score_0, 118
average_champion_experience_0, 17567
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Lux
total_gold_earned_1, 63020
total_gold_spent_1, 63325
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 27
total_deaths_1, 53
total_damage_dealt_to_champions_1, 129062
total_damage_dealt_to_objectives_1, 46807
total_damage_taken_1, 160280
average_vision_score_1, 27
total_wards_placed_1, 69
average_creep_score_1, 142
average_champion_experience_1, 14473
dmg_carry_1, 101
obj_carry_1, 101
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Poppy
team_comp_1_champ_3, Xerath
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
