total_gold_earned_0, 22908
total_gold_spent_0, 20000
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 5
total_damage_dealt_to_champions_0, 24992
total_damage_dealt_to_objectives_0, 7150
total_damage_taken_0, 30962
average_vision_score_0, 9
total_wards_placed_0, 25
average_creep_score_0, 52
average_champion_experience_0, 5242
dmg_carry_0, 236
obj_carry_0, 236
team_comp_0_champ_1, Darius
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Lucian
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Soraka
total_gold_earned_1, 18349
total_gold_spent_1, 15000
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 5
total_deaths_1, 13
total_damage_dealt_to_champions_1, 20306
total_damage_dealt_to_objectives_1, 5321
total_damage_taken_1, 30925
average_vision_score_1, 7
total_wards_placed_1, 21
average_creep_score_1, 45
average_champion_experience_1, 4565
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
