total_gold_earned_0, 61974
total_gold_spent_0, 56875
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 36
total_deaths_0, 35
total_damage_dealt_to_champions_0, 104925
total_damage_dealt_to_objectives_0, 40483
total_damage_taken_0, 178689
average_vision_score_0, 29
total_wards_placed_0, 76
average_creep_score_0, 112
average_champion_experience_0, 14089
dmg_carry_0, 33
obj_carry_0, 33
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Veigar
team_comp_0_champ_5, Kayle
total_gold_earned_1, 69460
total_gold_spent_1, 64478
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 35
total_deaths_1, 36
total_damage_dealt_to_champions_1, 148977
total_damage_dealt_to_objectives_1, 101347
total_damage_taken_1, 146082
average_vision_score_1, 40
total_wards_placed_1, 68
average_creep_score_1, 133
average_champion_experience_1, 15324
dmg_carry_1, 122
obj_carry_1, 122
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Gangplank
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
