total_gold_earned_0, 41179
total_gold_spent_0, 36075
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 33
total_damage_dealt_to_champions_0, 61745
total_damage_dealt_to_objectives_0, 19983
total_damage_taken_0, 101139
average_vision_score_0, 8
total_wards_placed_0, 22
average_creep_score_0, 110
average_champion_experience_0, 10749
dmg_carry_0, 23
obj_carry_0, 23
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Nocturne
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 56431
total_gold_spent_1, 48375
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 33
total_deaths_1, 15
total_damage_dealt_to_champions_1, 79470
total_damage_dealt_to_objectives_1, 99618
total_damage_taken_1, 100085
average_vision_score_1, 12
total_wards_placed_1, 32
average_creep_score_1, 100
average_champion_experience_1, 13761
dmg_carry_1, 96
obj_carry_1, 96
team_comp_1_champ_1, Yasuo
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, KogMaw
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
