total_gold_earned_0, 64525
total_gold_spent_0, 60400
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 34
total_deaths_0, 37
total_damage_dealt_to_champions_0, 104808
total_damage_dealt_to_objectives_0, 48005
total_damage_taken_0, 116724
average_vision_score_0, 29
total_wards_placed_0, 56
average_creep_score_0, 130
average_champion_experience_0, 14944
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Corki
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Swain
total_gold_earned_1, 66251
total_gold_spent_1, 62025
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 36
total_deaths_1, 34
total_damage_dealt_to_champions_1, 97825
total_damage_dealt_to_objectives_1, 63014
total_damage_taken_1, 139788
average_vision_score_1, 37
total_wards_placed_1, 73
average_creep_score_1, 141
average_champion_experience_1, 15263
dmg_carry_1, 133
obj_carry_1, 133
team_comp_1_champ_1, Quinn
team_comp_1_champ_2, Chogath
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Varus
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
