total_gold_earned_0, 41958
total_gold_spent_0, 39050
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 34
total_damage_dealt_to_champions_0, 63867
total_damage_dealt_to_objectives_0, 16916
total_damage_taken_0, 104382
average_vision_score_0, 18
total_wards_placed_0, 39
average_creep_score_0, 113
average_champion_experience_0, 10241
dmg_carry_0, 143
obj_carry_0, 143
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Gragas
team_comp_0_champ_3, Orianna
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Zyra
total_gold_earned_1, 55149
total_gold_spent_1, 49683
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 34
total_deaths_1, 13
total_damage_dealt_to_champions_1, 86686
total_damage_dealt_to_objectives_1, 76229
total_damage_taken_1, 91403
average_vision_score_1, 29
total_wards_placed_1, 58
average_creep_score_1, 108
average_champion_experience_1, 13698
dmg_carry_1, 24
obj_carry_1, 24
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
