total_gold_earned_0, 53955
total_gold_spent_0, 52610
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 35
total_damage_dealt_to_champions_0, 86225
total_damage_dealt_to_objectives_0, 24930
total_damage_taken_0, 116524
average_vision_score_0, 23
total_wards_placed_0, 50
average_creep_score_0, 125
average_champion_experience_0, 13354
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Blitzcrank
team_comp_0_champ_2, Twitch
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Malphite
total_gold_earned_1, 64581
total_gold_spent_1, 58645
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 35
total_deaths_1, 29
total_damage_dealt_to_champions_1, 92587
total_damage_dealt_to_objectives_1, 90540
total_damage_taken_1, 120316
average_vision_score_1, 22
total_wards_placed_1, 46
average_creep_score_1, 123
average_champion_experience_1, 15129
dmg_carry_1, 77
obj_carry_1, 77
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
