total_gold_earned_0, 59381
total_gold_spent_0, 55466
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 31
total_deaths_0, 27
total_damage_dealt_to_champions_0, 101389
total_damage_dealt_to_objectives_0, 77049
total_damage_taken_0, 136390
average_vision_score_0, 28
total_wards_placed_0, 54
average_creep_score_0, 129
average_champion_experience_0, 13268
dmg_carry_0, 122
obj_carry_0, 122
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Singed
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Soraka
total_gold_earned_1, 59066
total_gold_spent_1, 51485
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 31
total_damage_dealt_to_champions_1, 99487
total_damage_dealt_to_objectives_1, 54061
total_damage_taken_1, 123095
average_vision_score_1, 30
total_wards_placed_1, 81
average_creep_score_1, 133
average_champion_experience_1, 14156
dmg_carry_1, 15
obj_carry_1, 15
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
