total_gold_earned_0, 71289
total_gold_spent_0, 68875
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 44
total_deaths_0, 58
total_damage_dealt_to_champions_0, 166992
total_damage_dealt_to_objectives_0, 18868
total_damage_taken_0, 181403
average_vision_score_0, 27
total_wards_placed_0, 60
average_creep_score_0, 137
average_champion_experience_0, 16824
dmg_carry_0, 876
obj_carry_0, 876
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Corki
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Morgana
total_gold_earned_1, 83076
total_gold_spent_1, 78860
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 2
total_kills_1, 58
total_deaths_1, 44
total_damage_dealt_to_champions_1, 161042
total_damage_dealt_to_objectives_1, 117121
total_damage_taken_1, 198490
average_vision_score_1, 29
total_wards_placed_1, 51
average_creep_score_1, 135
average_champion_experience_1, 19626
dmg_carry_1, 236
obj_carry_1, 236
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
