total_gold_earned_0, 64110
total_gold_spent_0, 58228
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 47
total_deaths_0, 34
total_damage_dealt_to_champions_0, 136284
total_damage_dealt_to_objectives_0, 53892
total_damage_taken_0, 123208
average_vision_score_0, 19
total_wards_placed_0, 34
average_creep_score_0, 108
average_champion_experience_0, 14543
dmg_carry_0, 76
obj_carry_0, 76
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Nidalee
team_comp_0_champ_3, Syndra
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 54692
total_gold_spent_1, 54975
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 34
total_deaths_1, 47
total_damage_dealt_to_champions_1, 92453
total_damage_dealt_to_objectives_1, 21536
total_damage_taken_1, 156611
average_vision_score_1, 15
total_wards_placed_1, 46
average_creep_score_1, 98
average_champion_experience_1, 12135
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Cassiopeia
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, TahmKench
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
