total_gold_earned_0, 51781
total_gold_spent_0, 48805
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 24
total_deaths_0, 47
total_damage_dealt_to_champions_0, 81396
total_damage_dealt_to_objectives_0, 25317
total_damage_taken_0, 116833
average_vision_score_0, 15
total_wards_placed_0, 29
average_creep_score_0, 97
average_champion_experience_0, 11170
dmg_carry_0, 69
obj_carry_0, 69
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Quinn
team_comp_0_champ_3, Cassiopeia
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Senna
total_gold_earned_1, 60356
total_gold_spent_1, 56710
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 47
total_deaths_1, 24
total_damage_dealt_to_champions_1, 102325
total_damage_dealt_to_objectives_1, 86273
total_damage_taken_1, 108096
average_vision_score_1, 25
total_wards_placed_1, 55
average_creep_score_1, 95
average_champion_experience_1, 12927
dmg_carry_1, 45
obj_carry_1, 45
team_comp_1_champ_1, Shen
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
