total_gold_earned_0, 67753
total_gold_spent_0, 62460
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 37
total_deaths_0, 19
total_damage_dealt_to_champions_0, 107289
total_damage_dealt_to_objectives_0, 87773
total_damage_taken_0, 111021
average_vision_score_0, 34
total_wards_placed_0, 85
average_creep_score_0, 135
average_champion_experience_0, 14970
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 55269
total_gold_spent_1, 52953
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 37
total_damage_dealt_to_champions_1, 85305
total_damage_dealt_to_objectives_1, 23579
total_damage_taken_1, 135470
average_vision_score_1, 26
total_wards_placed_1, 60
average_creep_score_1, 133
average_champion_experience_1, 12962
dmg_carry_1, 85
obj_carry_1, 85
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Kennen
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
