total_gold_earned_0, 45238
total_gold_spent_0, 41843
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 21
total_deaths_0, 39
total_damage_dealt_to_champions_0, 52909
total_damage_dealt_to_objectives_0, 8563
total_damage_taken_0, 114265
average_vision_score_0, 12
total_wards_placed_0, 36
average_creep_score_0, 102
average_champion_experience_0, 11645
dmg_carry_0, 7
obj_carry_0, 7
team_comp_0_champ_1, Yone
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Zilean
total_gold_earned_1, 59455
total_gold_spent_1, 57425
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 39
total_deaths_1, 21
total_damage_dealt_to_champions_1, 97170
total_damage_dealt_to_objectives_1, 91841
total_damage_taken_1, 91514
average_vision_score_1, 18
total_wards_placed_1, 36
average_creep_score_1, 102
average_champion_experience_1, 12837
dmg_carry_1, 238
obj_carry_1, 238
team_comp_1_champ_1, Akshan
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Karthus
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
