total_gold_earned_0, 83151
total_gold_spent_0, 84425
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 63
total_deaths_0, 65
total_damage_dealt_to_champions_0, 184454
total_damage_dealt_to_objectives_0, 35141
total_damage_taken_0, 280185
average_vision_score_0, 41
total_wards_placed_0, 79
average_creep_score_0, 140
average_champion_experience_0, 20232
dmg_carry_0, 517
obj_carry_0, 517
team_comp_0_champ_1, Renekton
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 92203
total_gold_spent_1, 80625
total_baron_kills_1, 2
total_dragon_kills_1, 6
total_inhibitor_kils_1, 1
total_kills_1, 65
total_deaths_1, 63
total_damage_dealt_to_champions_1, 236940
total_damage_dealt_to_objectives_1, 111688
total_damage_taken_1, 220477
average_vision_score_1, 26
total_wards_placed_1, 54
average_creep_score_1, 129
average_champion_experience_1, 25292
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, MonkeyKing
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Talon
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Brand
gameLengthMin, 44
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
