total_gold_earned_0, 15240
total_gold_spent_0, 10865
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 4
total_deaths_0, 9
total_damage_dealt_to_champions_0, 12444
total_damage_dealt_to_objectives_0, 816
total_damage_taken_0, 18308
average_vision_score_0, 4
total_wards_placed_0, 12
average_creep_score_0, 33
average_champion_experience_0, 3035
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Ryze
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Swain
total_gold_earned_1, 18990
total_gold_spent_1, 15885
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 9
total_deaths_1, 4
total_damage_dealt_to_champions_1, 12343
total_damage_dealt_to_objectives_1, 10902
total_damage_taken_1, 22073
average_vision_score_1, 3
total_wards_placed_1, 11
average_creep_score_1, 42
average_champion_experience_1, 3857
dmg_carry_1, 15
obj_carry_1, 15
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
