total_gold_earned_0, 51406
total_gold_spent_0, 47625
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 25
total_deaths_0, 42
total_damage_dealt_to_champions_0, 86795
total_damage_dealt_to_objectives_0, 32475
total_damage_taken_0, 122353
average_vision_score_0, 24
total_wards_placed_0, 49
average_creep_score_0, 100
average_champion_experience_0, 11582
dmg_carry_0, 143
obj_carry_0, 143
team_comp_0_champ_1, Gnar
team_comp_0_champ_2, Jax
team_comp_0_champ_3, Graves
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Zyra
total_gold_earned_1, 63826
total_gold_spent_1, 55505
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 42
total_deaths_1, 25
total_damage_dealt_to_champions_1, 101716
total_damage_dealt_to_objectives_1, 74365
total_damage_taken_1, 117071
average_vision_score_1, 19
total_wards_placed_1, 29
average_creep_score_1, 115
average_champion_experience_1, 14212
dmg_carry_1, 68
obj_carry_1, 68
team_comp_1_champ_1, MonkeyKing
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Rumble
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Braum
gameLengthMin, 29
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
