total_gold_earned_0, 65862
total_gold_spent_0, 59650
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 5
total_kills_0, 45
total_deaths_0, 40
total_damage_dealt_to_champions_0, 125371
total_damage_dealt_to_objectives_0, 94243
total_damage_taken_0, 143264
average_vision_score_0, 25
total_wards_placed_0, 55
average_creep_score_0, 94
average_champion_experience_0, 14712
dmg_carry_0, 11
obj_carry_0, 11
team_comp_0_champ_1, Garen
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, KogMaw
total_gold_earned_1, 65678
total_gold_spent_1, 60300
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 40
total_deaths_1, 46
total_damage_dealt_to_champions_1, 99662
total_damage_dealt_to_objectives_1, 55390
total_damage_taken_1, 164036
average_vision_score_1, 21
total_wards_placed_1, 37
average_creep_score_1, 120
average_champion_experience_1, 15184
dmg_carry_1, 14
obj_carry_1, 14
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
