total_gold_earned_0, 65217
total_gold_spent_0, 54633
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 46
total_deaths_0, 15
total_damage_dealt_to_champions_0, 124794
total_damage_dealt_to_objectives_0, 89558
total_damage_taken_0, 169150
average_vision_score_0, 19
total_wards_placed_0, 40
average_creep_score_0, 112
average_champion_experience_0, 15295
dmg_carry_0, 122
obj_carry_0, 122
team_comp_0_champ_1, Darius
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Taric
total_gold_earned_1, 50941
total_gold_spent_1, 47283
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 46
total_damage_dealt_to_champions_1, 121610
total_damage_dealt_to_objectives_1, 34757
total_damage_taken_1, 147279
average_vision_score_1, 19
total_wards_placed_1, 47
average_creep_score_1, 110
average_champion_experience_1, 11529
dmg_carry_1, 163
obj_carry_1, 163
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Taliyah
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
