total_gold_earned_0, 72516
total_gold_spent_0, 66985
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 46
total_deaths_0, 36
total_damage_dealt_to_champions_0, 116812
total_damage_dealt_to_objectives_0, 92721
total_damage_taken_0, 140746
average_vision_score_0, 38
total_wards_placed_0, 75
average_creep_score_0, 113
average_champion_experience_0, 16532
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Urgot
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Xerath
total_gold_earned_1, 62052
total_gold_spent_1, 59335
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 36
total_deaths_1, 46
total_damage_dealt_to_champions_1, 118742
total_damage_dealt_to_objectives_1, 47291
total_damage_taken_1, 145417
average_vision_score_1, 29
total_wards_placed_1, 62
average_creep_score_1, 113
average_champion_experience_1, 15094
dmg_carry_1, 246
obj_carry_1, 246
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Qiyana
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
