total_gold_earned_0, 50408
total_gold_spent_0, 47365
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 34
total_deaths_0, 15
total_damage_dealt_to_champions_0, 78303
total_damage_dealt_to_objectives_0, 76772
total_damage_taken_0, 88289
average_vision_score_0, 19
total_wards_placed_0, 41
average_creep_score_0, 103
average_champion_experience_0, 11487
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 38739
total_gold_spent_1, 37310
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 34
total_damage_dealt_to_champions_1, 61049
total_damage_dealt_to_objectives_1, 14635
total_damage_taken_1, 94143
average_vision_score_1, 20
total_wards_placed_1, 42
average_creep_score_1, 89
average_champion_experience_1, 9495
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Seraphine
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
