total_gold_earned_0, 76743
total_gold_spent_0, 73260
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 43
total_deaths_0, 41
total_damage_dealt_to_champions_0, 165469
total_damage_dealt_to_objectives_0, 76453
total_damage_taken_0, 205574
average_vision_score_0, 41
total_wards_placed_0, 63
average_creep_score_0, 149
average_champion_experience_0, 18995
dmg_carry_0, 58
obj_carry_0, 58
team_comp_0_champ_1, Renekton
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Senna
total_gold_earned_1, 79771
total_gold_spent_1, 71175
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 41
total_deaths_1, 43
total_damage_dealt_to_champions_1, 167983
total_damage_dealt_to_objectives_1, 85574
total_damage_taken_1, 206292
average_vision_score_1, 34
total_wards_placed_1, 94
average_creep_score_1, 158
average_champion_experience_1, 20361
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
