total_gold_earned_0, 57027
total_gold_spent_0, 49375
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 32
total_deaths_0, 21
total_damage_dealt_to_champions_0, 85921
total_damage_dealt_to_objectives_0, 73441
total_damage_taken_0, 94010
average_vision_score_0, 20
total_wards_placed_0, 33
average_creep_score_0, 111
average_champion_experience_0, 12895
dmg_carry_0, 104
obj_carry_0, 104
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Graves
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 45546
total_gold_spent_1, 43250
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 32
total_damage_dealt_to_champions_1, 64701
total_damage_dealt_to_objectives_1, 21099
total_damage_taken_1, 104690
average_vision_score_1, 19
total_wards_placed_1, 60
average_creep_score_1, 91
average_champion_experience_1, 10738
dmg_carry_1, 91
obj_carry_1, 91
team_comp_1_champ_1, Warwick
team_comp_1_champ_2, Talon
team_comp_1_champ_3, Kassadin
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Heimerdinger
gameLengthMin, 28
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
