total_gold_earned_0, 33462
total_gold_spent_0, 31300
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 10
total_deaths_0, 34
total_damage_dealt_to_champions_0, 48369
total_damage_dealt_to_objectives_0, 8689
total_damage_taken_0, 76034
average_vision_score_0, 11
total_wards_placed_0, 34
average_creep_score_0, 89
average_champion_experience_0, 7582
dmg_carry_0, 133
obj_carry_0, 133
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Ezreal
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Thresh
total_gold_earned_1, 47679
total_gold_spent_1, 41875
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 34
total_deaths_1, 10
total_damage_dealt_to_champions_1, 58907
total_damage_dealt_to_objectives_1, 64792
total_damage_taken_1, 76113
average_vision_score_1, 18
total_wards_placed_1, 45
average_creep_score_1, 96
average_champion_experience_1, 9960
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Velkoz
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
