total_gold_earned_0, 61897
total_gold_spent_0, 59025
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 4
total_kills_0, 42
total_deaths_0, 29
total_damage_dealt_to_champions_0, 92574
total_damage_dealt_to_objectives_0, 86021
total_damage_taken_0, 133299
average_vision_score_0, 24
total_wards_placed_0, 57
average_creep_score_0, 103
average_champion_experience_0, 14089
dmg_carry_0, 150
obj_carry_0, 150
team_comp_0_champ_1, Gnar
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Galio
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Amumu
total_gold_earned_1, 58382
total_gold_spent_1, 54708
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 42
total_damage_dealt_to_champions_1, 96684
total_damage_dealt_to_objectives_1, 28003
total_damage_taken_1, 127239
average_vision_score_1, 28
total_wards_placed_1, 64
average_creep_score_1, 124
average_champion_experience_1, 14014
dmg_carry_1, 875
obj_carry_1, 875
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Lux
gameLengthMin, 30
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
