total_gold_earned_0, 70029
total_gold_spent_0, 62135
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 39
total_deaths_0, 33
total_damage_dealt_to_champions_0, 126018
total_damage_dealt_to_objectives_0, 54610
total_damage_taken_0, 140493
average_vision_score_0, 37
total_wards_placed_0, 73
average_creep_score_0, 139
average_champion_experience_0, 17579
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Lux
total_gold_earned_1, 70233
total_gold_spent_1, 67055
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 33
total_deaths_1, 39
total_damage_dealt_to_champions_1, 112539
total_damage_dealt_to_objectives_1, 53185
total_damage_taken_1, 142913
average_vision_score_1, 36
total_wards_placed_1, 72
average_creep_score_1, 164
average_champion_experience_1, 17416
dmg_carry_1, 131
obj_carry_1, 131
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Thresh
team_comp_1_champ_5, Tristana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
