total_gold_earned_0, 43569
total_gold_spent_0, 41675
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 28
total_damage_dealt_to_champions_0, 55011
total_damage_dealt_to_objectives_0, 14216
total_damage_taken_0, 76563
average_vision_score_0, 16
total_wards_placed_0, 32
average_creep_score_0, 111
average_champion_experience_0, 10814
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, Gnar
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Karma
total_gold_earned_1, 53009
total_gold_spent_1, 44325
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 15
total_damage_dealt_to_champions_1, 59672
total_damage_dealt_to_objectives_1, 82560
total_damage_taken_1, 87230
average_vision_score_1, 23
total_wards_placed_1, 45
average_creep_score_1, 108
average_champion_experience_1, 12700
dmg_carry_1, 5
obj_carry_1, 5
team_comp_1_champ_1, XinZhao
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
