total_gold_earned_0, 42555
total_gold_spent_0, 40800
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 46
total_damage_dealt_to_champions_0, 52327
total_damage_dealt_to_objectives_0, 18145
total_damage_taken_0, 94978
average_vision_score_0, 15
total_wards_placed_0, 42
average_creep_score_0, 91
average_champion_experience_0, 9573
dmg_carry_0, 236
obj_carry_0, 236
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Varus
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Lux
total_gold_earned_1, 54138
total_gold_spent_1, 50600
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 45
total_deaths_1, 18
total_damage_dealt_to_champions_1, 76328
total_damage_dealt_to_objectives_1, 67329
total_damage_taken_1, 85189
average_vision_score_1, 26
total_wards_placed_1, 38
average_creep_score_1, 94
average_champion_experience_1, 12288
dmg_carry_1, 121
obj_carry_1, 121
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Chogath
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
