total_gold_earned_0, 44442
total_gold_spent_0, 47070
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 20
total_deaths_0, 31
total_damage_dealt_to_champions_0, 56859
total_damage_dealt_to_objectives_0, 24715
total_damage_taken_0, 100529
average_vision_score_0, 13
total_wards_placed_0, 37
average_creep_score_0, 95
average_champion_experience_0, 10653
dmg_carry_0, 518
obj_carry_0, 518
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 52871
total_gold_spent_1, 46810
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 31
total_deaths_1, 20
total_damage_dealt_to_champions_1, 77453
total_damage_dealt_to_objectives_1, 81465
total_damage_taken_1, 88232
average_vision_score_1, 23
total_wards_placed_1, 48
average_creep_score_1, 108
average_champion_experience_1, 12573
dmg_carry_1, 517
obj_carry_1, 517
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Poppy
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
