total_gold_earned_0, 48424
total_gold_spent_0, 43085
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 26
total_damage_dealt_to_champions_0, 72223
total_damage_dealt_to_objectives_0, 24664
total_damage_taken_0, 116904
average_vision_score_0, 21
total_wards_placed_0, 47
average_creep_score_0, 99
average_champion_experience_0, 11668
dmg_carry_0, 19
obj_carry_0, 19
team_comp_0_champ_1, Warwick
team_comp_0_champ_2, Skarner
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Soraka
total_gold_earned_1, 54813
total_gold_spent_1, 48410
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 26
total_deaths_1, 27
total_damage_dealt_to_champions_1, 91884
total_damage_dealt_to_objectives_1, 64144
total_damage_taken_1, 100543
average_vision_score_1, 18
total_wards_placed_1, 45
average_creep_score_1, 103
average_champion_experience_1, 12458
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Morgana
team_comp_1_champ_3, Jinx
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
