total_gold_earned_0, 59186
total_gold_spent_0, 49965
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 15
total_damage_dealt_to_champions_0, 92099
total_damage_dealt_to_objectives_0, 87240
total_damage_taken_0, 90375
average_vision_score_0, 27
total_wards_placed_0, 54
average_creep_score_0, 117
average_champion_experience_0, 14799
dmg_carry_0, 62
obj_carry_0, 62
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Seraphine
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Morgana
total_gold_earned_1, 46264
total_gold_spent_1, 45650
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 32
total_damage_dealt_to_champions_1, 65786
total_damage_dealt_to_objectives_1, 11481
total_damage_taken_1, 116789
average_vision_score_1, 23
total_wards_placed_1, 63
average_creep_score_1, 118
average_champion_experience_1, 11847
dmg_carry_1, 75
obj_carry_1, 75
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
