total_gold_earned_0, 42828
total_gold_spent_0, 40850
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 34
total_damage_dealt_to_champions_0, 66523
total_damage_dealt_to_objectives_0, 25744
total_damage_taken_0, 111565
average_vision_score_0, 22
total_wards_placed_0, 49
average_creep_score_0, 102
average_champion_experience_0, 11224
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Nocturne
team_comp_0_champ_3, Diana
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 54561
total_gold_spent_1, 49975
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 34
total_deaths_1, 18
total_damage_dealt_to_champions_1, 89589
total_damage_dealt_to_objectives_1, 44832
total_damage_taken_1, 89126
average_vision_score_1, 20
total_wards_placed_1, 43
average_creep_score_1, 98
average_champion_experience_1, 12725
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
