total_gold_earned_0, 71968
total_gold_spent_0, 64500
total_baron_kills_0, 2
total_dragon_kills_0, 1
total_inhibitor_kils_0, 2
total_kills_0, 37
total_deaths_0, 31
total_damage_dealt_to_champions_0, 111904
total_damage_dealt_to_objectives_0, 68044
total_damage_taken_0, 132372
average_vision_score_0, 28
total_wards_placed_0, 67
average_creep_score_0, 131
average_champion_experience_0, 17299
dmg_carry_0, 122
obj_carry_0, 122
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Sona
total_gold_earned_1, 59347
total_gold_spent_1, 55625
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 31
total_deaths_1, 37
total_damage_dealt_to_champions_1, 93001
total_damage_dealt_to_objectives_1, 48953
total_damage_taken_1, 138642
average_vision_score_1, 31
total_wards_placed_1, 63
average_creep_score_1, 119
average_champion_experience_1, 14233
dmg_carry_1, 127
obj_carry_1, 127
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Lissandra
team_comp_1_champ_4, Varus
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
