total_gold_earned_0, 47679
total_gold_spent_0, 42185
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 22
total_deaths_0, 16
total_damage_dealt_to_champions_0, 60319
total_damage_dealt_to_objectives_0, 54613
total_damage_taken_0, 79188
average_vision_score_0, 19
total_wards_placed_0, 37
average_creep_score_0, 103
average_champion_experience_0, 10841
dmg_carry_0, 36
obj_carry_0, 36
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Lulu
total_gold_earned_1, 41609
total_gold_spent_1, 39985
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 16
total_deaths_1, 22
total_damage_dealt_to_champions_1, 56550
total_damage_dealt_to_objectives_1, 25575
total_damage_taken_1, 83895
average_vision_score_1, 16
total_wards_placed_1, 38
average_creep_score_1, 101
average_champion_experience_1, 9521
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, RekSai
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
