total_gold_earned_0, 70473
total_gold_spent_0, 64900
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 43
total_deaths_0, 23
total_damage_dealt_to_champions_0, 110608
total_damage_dealt_to_objectives_0, 103672
total_damage_taken_0, 143586
average_vision_score_0, 32
total_wards_placed_0, 61
average_creep_score_0, 130
average_champion_experience_0, 17270
dmg_carry_0, 62
obj_carry_0, 62
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, MonkeyKing
team_comp_0_champ_3, Annie
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Orianna
total_gold_earned_1, 65042
total_gold_spent_1, 63805
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 43
total_damage_dealt_to_champions_1, 103423
total_damage_dealt_to_objectives_1, 75497
total_damage_taken_1, 142717
average_vision_score_1, 35
total_wards_placed_1, 70
average_creep_score_1, 139
average_champion_experience_1, 14799
dmg_carry_1, 115
obj_carry_1, 115
team_comp_1_champ_1, Riven
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Galio
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Ziggs
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
