total_gold_earned_0, 65676
total_gold_spent_0, 60655
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 42
total_deaths_0, 39
total_damage_dealt_to_champions_0, 147946
total_damage_dealt_to_objectives_0, 64262
total_damage_taken_0, 152225
average_vision_score_0, 32
total_wards_placed_0, 85
average_creep_score_0, 107
average_champion_experience_0, 15384
dmg_carry_0, 85
obj_carry_0, 85
team_comp_0_champ_1, Kennen
team_comp_0_champ_2, Akshan
team_comp_0_champ_3, Kayn
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Thresh
total_gold_earned_1, 62261
total_gold_spent_1, 60010
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 37
total_deaths_1, 42
total_damage_dealt_to_champions_1, 119067
total_damage_dealt_to_objectives_1, 56665
total_damage_taken_1, 171509
average_vision_score_1, 37
total_wards_placed_1, 69
average_creep_score_1, 106
average_champion_experience_1, 13497
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Sona
gameLengthMin, 34
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
