total_gold_earned_0, 91260
total_gold_spent_0, 85645
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 48
total_deaths_0, 52
total_damage_dealt_to_champions_0, 258383
total_damage_dealt_to_objectives_0, 91045
total_damage_taken_0, 233601
average_vision_score_0, 36
total_wards_placed_0, 79
average_creep_score_0, 158
average_champion_experience_0, 22799
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Rakan
total_gold_earned_1, 88201
total_gold_spent_1, 84275
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 52
total_deaths_1, 48
total_damage_dealt_to_champions_1, 200750
total_damage_dealt_to_objectives_1, 75130
total_damage_taken_1, 307342
average_vision_score_1, 38
total_wards_placed_1, 77
average_creep_score_1, 172
average_champion_experience_1, 22044
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Vladimir
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
