total_gold_earned_0, 32124
total_gold_spent_0, 28400
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 22
total_deaths_0, 6
total_damage_dealt_to_champions_0, 33911
total_damage_dealt_to_objectives_0, 28963
total_damage_taken_0, 42848
average_vision_score_0, 12
total_wards_placed_0, 20
average_creep_score_0, 67
average_champion_experience_0, 6876
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Yone
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Amumu
total_gold_earned_1, 22866
total_gold_spent_1, 20925
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 6
total_deaths_1, 22
total_damage_dealt_to_champions_1, 24504
total_damage_dealt_to_objectives_1, 4634
total_damage_taken_1, 48728
average_vision_score_1, 4
total_wards_placed_1, 18
average_creep_score_1, 50
average_champion_experience_1, 5428
dmg_carry_1, 75
obj_carry_1, 75
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Aatrox
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Varus
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 16
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
