total_gold_earned_0, 44791
total_gold_spent_0, 41735
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 31
total_deaths_0, 11
total_damage_dealt_to_champions_0, 49828
total_damage_dealt_to_objectives_0, 48677
total_damage_taken_0, 51259
average_vision_score_0, 19
total_wards_placed_0, 48
average_creep_score_0, 93
average_champion_experience_0, 9555
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Velkoz
total_gold_earned_1, 32613
total_gold_spent_1, 31900
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 11
total_deaths_1, 31
total_damage_dealt_to_champions_1, 35914
total_damage_dealt_to_objectives_1, 13429
total_damage_taken_1, 63269
average_vision_score_1, 13
total_wards_placed_1, 36
average_creep_score_1, 84
average_champion_experience_1, 8353
dmg_carry_1, 112
obj_carry_1, 112
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
