total_gold_earned_0, 58920
total_gold_spent_0, 52200
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 39
total_deaths_0, 21
total_damage_dealt_to_champions_0, 96325
total_damage_dealt_to_objectives_0, 76017
total_damage_taken_0, 104566
average_vision_score_0, 22
total_wards_placed_0, 53
average_creep_score_0, 111
average_champion_experience_0, 12790
dmg_carry_0, 112
obj_carry_0, 112
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Leona
total_gold_earned_1, 47696
total_gold_spent_1, 45725
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 39
total_damage_dealt_to_champions_1, 81057
total_damage_dealt_to_objectives_1, 27073
total_damage_taken_1, 109525
average_vision_score_1, 27
total_wards_placed_1, 60
average_creep_score_1, 94
average_champion_experience_1, 10616
dmg_carry_1, 68
obj_carry_1, 68
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Rumble
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
