total_gold_earned_0, 61699
total_gold_spent_0, 59525
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 41
total_deaths_0, 50
total_damage_dealt_to_champions_0, 91763
total_damage_dealt_to_objectives_0, 44862
total_damage_taken_0, 151990
average_vision_score_0, 17
total_wards_placed_0, 48
average_creep_score_0, 101
average_champion_experience_0, 14626
dmg_carry_0, 99
obj_carry_0, 99
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Lux
total_gold_earned_1, 70419
total_gold_spent_1, 63150
total_baron_kills_1, 2
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 50
total_deaths_1, 41
total_damage_dealt_to_champions_1, 122397
total_damage_dealt_to_objectives_1, 94953
total_damage_taken_1, 124789
average_vision_score_1, 24
total_wards_placed_1, 58
average_creep_score_1, 95
average_champion_experience_1, 16464
dmg_carry_1, 105
obj_carry_1, 105
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
