total_gold_earned_0, 67970
total_gold_spent_0, 61708
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 54
total_deaths_0, 27
total_damage_dealt_to_champions_0, 134671
total_damage_dealt_to_objectives_0, 90344
total_damage_taken_0, 113286
average_vision_score_0, 33
total_wards_placed_0, 75
average_creep_score_0, 98
average_champion_experience_0, 14621
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Jayce
team_comp_0_champ_2, Olaf
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Xerath
total_gold_earned_1, 55662
total_gold_spent_1, 51875
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 54
total_damage_dealt_to_champions_1, 79533
total_damage_dealt_to_objectives_1, 24235
total_damage_taken_1, 155906
average_vision_score_1, 26
total_wards_placed_1, 67
average_creep_score_1, 114
average_champion_experience_1, 11932
dmg_carry_1, 64
obj_carry_1, 64
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Sion
team_comp_1_champ_3, LeeSin
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
