total_gold_earned_0, 38731
total_gold_spent_0, 36625
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 39
total_damage_dealt_to_champions_0, 51154
total_damage_dealt_to_objectives_0, 16361
total_damage_taken_0, 92636
average_vision_score_0, 14
total_wards_placed_0, 42
average_creep_score_0, 93
average_champion_experience_0, 9234
dmg_carry_0, 157
obj_carry_0, 157
team_comp_0_champ_1, Yone
team_comp_0_champ_2, MonkeyKing
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 54310
total_gold_spent_1, 47125
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 39
total_deaths_1, 16
total_damage_dealt_to_champions_1, 76325
total_damage_dealt_to_objectives_1, 59757
total_damage_taken_1, 75556
average_vision_score_1, 18
total_wards_placed_1, 40
average_creep_score_1, 109
average_champion_experience_1, 11469
dmg_carry_1, 420
obj_carry_1, 420
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Kassadin
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
