total_gold_earned_0, 51589
total_gold_spent_0, 42060
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 24
total_deaths_0, 14
total_damage_dealt_to_champions_0, 74210
total_damage_dealt_to_objectives_0, 73569
total_damage_taken_0, 74778
average_vision_score_0, 19
total_wards_placed_0, 43
average_creep_score_0, 110
average_champion_experience_0, 11471
dmg_carry_0, 74
obj_carry_0, 74
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Thresh
total_gold_earned_1, 41192
total_gold_spent_1, 39035
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 24
total_damage_dealt_to_champions_1, 47629
total_damage_dealt_to_objectives_1, 7928
total_damage_taken_1, 89665
average_vision_score_1, 25
total_wards_placed_1, 49
average_creep_score_1, 109
average_champion_experience_1, 9794
dmg_carry_1, 254
obj_carry_1, 254
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Pantheon
team_comp_1_champ_3, Vi
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
