total_gold_earned_0, 58861
total_gold_spent_0, 57283
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 36
total_damage_dealt_to_champions_0, 98252
total_damage_dealt_to_objectives_0, 23943
total_damage_taken_0, 123299
average_vision_score_0, 32
total_wards_placed_0, 62
average_creep_score_0, 131
average_champion_experience_0, 14647
dmg_carry_0, 147
obj_carry_0, 147
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Seraphine
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Velkoz
total_gold_earned_1, 68182
total_gold_spent_1, 60260
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 36
total_deaths_1, 28
total_damage_dealt_to_champions_1, 95143
total_damage_dealt_to_objectives_1, 79221
total_damage_taken_1, 130561
average_vision_score_1, 31
total_wards_placed_1, 73
average_creep_score_1, 126
average_champion_experience_1, 15821
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
