total_gold_earned_0, 85072
total_gold_spent_0, 82040
total_baron_kills_0, 2
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 38
total_deaths_0, 46
total_damage_dealt_to_champions_0, 173157
total_damage_dealt_to_objectives_0, 88606
total_damage_taken_0, 225550
average_vision_score_0, 37
total_wards_placed_0, 77
average_creep_score_0, 177
average_champion_experience_0, 22415
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Brand
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Morgana
total_gold_earned_1, 92412
total_gold_spent_1, 84370
total_baron_kills_1, 1
total_dragon_kills_1, 5
total_inhibitor_kils_1, 2
total_kills_1, 46
total_deaths_1, 38
total_damage_dealt_to_champions_1, 182763
total_damage_dealt_to_objectives_1, 108973
total_damage_taken_1, 207288
average_vision_score_1, 49
total_wards_placed_1, 88
average_creep_score_1, 190
average_champion_experience_1, 23860
dmg_carry_1, 99
obj_carry_1, 99
team_comp_1_champ_1, Gragas
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
